NumberofFloors,NumberofBuildings,BuildingAge,PropertyGFATotal,PropertyGFATotal-binned,Neighborhood,renamed_PropertyType,Electricity_ratio,NaturalGas,SteamUse,SiteEnergyUse(kBtu),TotalGHGEmissions,ENERGYSTARScore
2.0,1.0,63.0,36498.0,Small,MAGNOLIA / QUEEN ANNE,Warehouse,53.38879,True,False,520011.8125,14.81,89.0
1.0,1.0,55.0,35946.0,Small,MAGNOLIA / QUEEN ANNE,Warehouse,63.95295,True,False,469499.8125,11.08,
4.0,1.0,96.0,42500.0,Small,BALLARD,Warehouse,99.99975,False,False,241478.5938,1.68,100.0
2.0,1.0,121.0,24000.0,Small,BALLARD,Warehouse,40.16694,True,False,502898.6875,17.39,
1.0,1.0,43.0,24100.0,Small,DELRIDGE,Warehouse,33.52498,True,False,809870.8125,30.49,22.0
2.0,1.0,68.0,39497.0,Small,MAGNOLIA / QUEEN ANNE,Warehouse,79.06033,True,False,1700057.375,28.28,9.0
2.0,,46.0,33344.0,Small,NORTH,Warehouse,99.99984,False,False,123767.2031,0.86,
1.0,1.0,44.0,42900.0,Small,DELRIDGE,Warehouse,100.00011,False,False,436252.5,3.04,53.0
2.0,1.0,67.0,25840.0,Small,DOWNTOWN,Warehouse,99.99997,False,False,313528.0938,2.19,92.0
1.0,1.0,123.0,20200.0,Small,GREATER DUWAMISH,Warehouse,96.94863,True,False,269016.6875,2.25,
1.0,1.0,46.0,21936.0,Small,NORTH,Warehouse,63.49067,True,False,113130.0,2.69,100.0
1.0,1.0,71.0,41308.0,Small,GREATER DUWAMISH,Warehouse,64.21828,True,False,1642471.5,38.57,7.0
1.0,1.0,66.0,38255.0,Small,MAGNOLIA / QUEEN ANNE,Warehouse,40.77778,True,False,985401.8125,33.8,12.0
1.0,1.0,60.0,31900.0,Small,GREATER DUWAMISH,Warehouse,99.99999,False,False,1964681.25,13.7,
1.0,1.0,75.0,46970.0,Small,MAGNOLIA / QUEEN ANNE,Warehouse,99.99994,False,False,882896.5,6.16,
1.0,1.0,92.0,47554.0,Medium,MAGNOLIA / QUEEN ANNE,Warehouse,81.54876,True,False,1035554.688,16.04,
1.0,1.0,96.0,21600.0,Small,GREATER DUWAMISH,Warehouse,52.84892,True,False,499828.5938,14.36,57.0
1.0,1.0,70.0,26094.0,Small,GREATER DUWAMISH,Warehouse,100.00003,False,False,709990.8125,4.95,19.0
1.0,1.0,33.0,29619.0,Small,GREATER DUWAMISH,Warehouse,43.25179,True,False,1280263.75,42.45,50.0
1.0,1.0,55.0,160000.0,Medium,GREATER DUWAMISH,Warehouse,100.00004,False,False,1157976.5,8.07,94.0
1.0,1.0,63.0,53550.0,Medium,GREATER DUWAMISH,Warehouse,32.65681,True,False,4590246.5,174.62,11.0
1.0,1.0,99.0,38412.0,Small,GREATER DUWAMISH,Warehouse,25.86943,True,False,1628540.0,67.05,62.0
1.0,1.0,93.0,25881.0,Small,GREATER DUWAMISH,Warehouse,99.99993,False,False,545426.375,3.8,
1.0,1.0,57.0,36544.0,Small,GREATER DUWAMISH,Warehouse,99.99994,False,False,1269847.75,8.85,5.0
1.0,1.0,74.0,20796.0,Small,GREATER DUWAMISH,Warehouse,31.47085,True,False,1324092.125,51.1,
1.0,1.0,76.0,21349.0,Small,GREATER DUWAMISH,Warehouse,59.11891,True,False,659761.875,17.04,70.0
1.0,1.0,87.0,38630.0,Small,GREATER DUWAMISH,Warehouse,100.0001,False,False,416885.5938,2.91,33.0
1.0,1.0,73.0,20724.0,Small,GREATER DUWAMISH,Warehouse,16.56582,True,False,1832031.5,83.3,
1.0,1.0,68.0,25375.0,Small,GREATER DUWAMISH,Warehouse,99.99999,False,False,4069301.5,28.37,
1.0,1.0,38.0,22803.0,Small,GREATER DUWAMISH,Warehouse,54.13597,True,False,764094.5,21.5,78.0
1.0,1.0,72.0,41550.0,Small,GREATER DUWAMISH,Warehouse,99.99997,False,False,642645.1875,4.48,94.0
1.0,1.0,68.0,23100.0,Small,GREATER DUWAMISH,Warehouse,80.30446,True,False,863703.0,13.87,
,1.0,17.0,48179.0,Medium,NORTHEAST,Warehouse,81.89718,True,False,797170.3125,12.22,
1.0,1.0,86.0,52325.0,Medium,GREATER DUWAMISH,Warehouse,66.80473,True,False,808968.1875,18.03,67.0
1.0,1.0,63.0,45842.0,Small,GREATER DUWAMISH,Warehouse,81.91654,True,False,819354.625,12.55,99.0
1.0,1.0,57.0,20520.0,Small,GREATER DUWAMISH,Warehouse,39.29119,True,False,1167887.75,40.85,20.0
1.0,1.0,78.0,22972.0,Small,GREATER DUWAMISH,Warehouse,100.0,False,False,495481.0,3.45,12.0
1.0,1.0,70.0,24990.0,Small,GREATER DUWAMISH,Warehouse,79.10654,True,False,523614.0938,8.7,80.0
1.0,1.0,60.0,100386.0,Medium,GREATER DUWAMISH,Warehouse,57.77707,True,False,3626431.5,95.93,
1.0,1.0,57.0,24354.0,Small,GREATER DUWAMISH,Warehouse,64.17652,True,False,735907.8125,17.29,10.0
1.0,1.0,64.0,33600.0,Small,GREATER DUWAMISH,Warehouse,75.85312,True,False,847419.375,15.35,58.0
1.0,1.0,56.0,23296.0,Small,GREATER DUWAMISH,Warehouse,54.45752,True,False,1429855.75,40.01,
1.0,1.0,66.0,25520.0,Small,GREATER DUWAMISH,Warehouse,35.71814,True,False,1610794.75,59.0,100.0
1.0,1.0,45.0,21755.0,Small,GREATER DUWAMISH,Warehouse,70.14717,True,False,844076.8125,17.51,
1.0,1.0,71.0,39600.0,Small,GREATER DUWAMISH,Warehouse,99.9999,False,False,405050.4063,2.82,85.0
1.0,1.0,71.0,39600.0,Small,GREATER DUWAMISH,Warehouse,72.30684,True,False,468396.9063,9.25,91.0
1.0,1.0,86.0,41248.0,Small,GREATER DUWAMISH,Warehouse,82.84851,True,False,1108310.875,16.5,37.0
1.0,1.0,53.0,23750.0,Small,GREATER DUWAMISH,Warehouse,99.99996,False,False,522972.1875,3.65,
1.0,1.0,53.0,43390.0,Small,GREATER DUWAMISH,Warehouse,100.00004,False,False,533742.8125,3.72,87.0
1.0,1.0,64.0,35400.0,Small,GREATER DUWAMISH,Warehouse,67.14769,True,False,419978.6875,9.29,84.0
1.0,1.0,57.0,28144.0,Small,GREATER DUWAMISH,Warehouse,94.36929,True,False,858701.0,8.22,19.0
3.0,1.0,107.0,71283.0,Medium,GREATER DUWAMISH,Warehouse,77.55035,True,False,2491238.25,43.17,41.0
1.0,1.0,34.0,23792.0,Small,GREATER DUWAMISH,Warehouse,99.99997,False,False,2852102.75,19.88,
1.0,1.0,54.0,25658.0,Small,NORTHWEST,Warehouse,76.66011,True,False,1063960.125,18.87,
2.0,1.0,108.0,43200.0,Small,EAST,Warehouse,59.88,True,False,1929851.5,49.18,38.0
1.0,1.0,55.0,48280.0,Medium,GREATER DUWAMISH,Warehouse,52.0817,True,False,2701833.75,78.57,18.0
1.0,1.0,69.0,36040.0,Small,GREATER DUWAMISH,Warehouse,69.00092,True,False,363808.1875,7.74,
1.0,1.0,57.0,32000.0,Small,GREATER DUWAMISH,Warehouse,73.70108,True,False,2186148.5,41.77,3.0
1.0,1.0,53.0,44000.0,Small,GREATER DUWAMISH,Warehouse,26.6853,True,False,4302455.5,175.53,15.0
1.0,1.0,50.0,36000.0,Small,GREATER DUWAMISH,Warehouse,17.83478,True,False,2771820.5,124.4,44.0
1.0,1.0,44.0,31360.0,Small,GREATER DUWAMISH,Warehouse,46.14759,True,False,1356972.25,43.18,
1.0,1.0,44.0,33320.0,Small,GREATER DUWAMISH,Warehouse,55.11347,True,False,2339234.0,64.75,
1.0,1.0,44.0,48020.0,Medium,GREATER DUWAMISH,Warehouse,61.11086,True,False,2373568.25,59.14,71.0
1.0,1.0,44.0,27420.0,Small,GREATER DUWAMISH,Warehouse,43.16286,True,False,1176342.25,39.05,55.0
1.0,1.0,31.0,29394.0,Small,GREATER DUWAMISH,Warehouse,76.81187,True,False,1486681.75,26.27,60.0
2.0,1.0,97.0,20400.0,Small,GREATER DUWAMISH,Warehouse,54.96891,True,False,438557.0,12.17,69.0
2.0,1.0,98.0,25821.0,Small,GREATER DUWAMISH,Warehouse,100.00014,False,False,209698.7031,1.46,
2.0,1.0,68.0,21870.0,Small,GREATER DUWAMISH,Warehouse,99.99997,False,False,1074350.375,7.49,45.0
1.0,,35.0,51664.0,Medium,GREATER DUWAMISH,Warehouse,74.09123,True,False,3528086.75,66.77,
2.0,1.0,41.0,36600.0,Small,DELRIDGE,Warehouse,99.99987,False,False,308400.4063,2.15,80.0
1.0,1.0,82.0,48890.0,Medium,GREATER DUWAMISH,Warehouse,51.53612,True,False,2100216.5,61.6,49.0
2.0,1.0,95.0,40800.0,Small,GREATER DUWAMISH,Warehouse,41.29515,True,False,817255.875,27.83,
2.0,1.0,85.0,41276.0,Small,GREATER DUWAMISH,Warehouse,31.41389,True,False,2502081.0,96.62,
2.0,,86.0,24430.0,Small,GREATER DUWAMISH,Warehouse,73.5877,True,False,1232822.875,23.62,
1.0,1.0,97.0,20000.0,Small,CENTRAL,Warehouse,17.38522,True,False,743528.125,33.52,18.0
1.0,1.0,69.0,42000.0,Small,CENTRAL,Warehouse,29.18243,True,False,2070005.625,82.07,
1.0,1.0,61.0,24248.0,Small,CENTRAL,Warehouse,99.80378,True,False,111969.7031,0.79,
1.0,1.0,91.0,24617.0,Small,GREATER DUWAMISH,Warehouse,100.0,False,False,106918.0,0.75,
2.0,1.0,123.0,52110.0,Medium,GREATER DUWAMISH,Warehouse,22.18316,True,False,586589.1875,25.15,34.0
2.0,1.0,33.0,71874.0,Medium,NORTHWEST,Warehouse,36.68874,True,False,1242811.75,44.97,
1.0,1.0,82.0,51050.0,Medium,GREATER DUWAMISH,Warehouse,65.25256,True,False,1206165.75,27.75,10.0
1.0,1.0,71.0,16300.0,Small,GREATER DUWAMISH,Warehouse,92.0164,True,False,150167.7969,1.6,100.0
1.0,1.0,59.0,33462.0,Small,GREATER DUWAMISH,Warehouse,99.99997,False,False,1386445.375,9.67,1.0
1.0,1.0,93.0,23903.0,Small,DOWNTOWN,Warehouse,40.14521,True,False,415364.5938,14.37,65.0
3.0,1.0,76.0,22522.0,Small,NORTHEAST,Warehouse,24.33043,True,False,561473.875,23.52,
4.0,1.0,27.0,38959.0,Small,NORTHEAST,Warehouse,58.06379,True,False,905750.375,23.84,
2.0,1.0,95.0,25955.0,Small,GREATER DUWAMISH,Warehouse,100.0,False,False,1218112.0,8.49,
1.0,1.0,63.0,30000.0,Small,GREATER DUWAMISH,Warehouse,21.49514,True,False,2794837.0,120.72,32.0
1.0,1.0,61.0,45036.0,Small,GREATER DUWAMISH,Warehouse,55.19575,True,False,1791697.75,49.53,
1.0,1.0,56.0,27263.0,Small,GREATER DUWAMISH,Warehouse,100.0,False,False,2470642.0,17.22,
1.0,1.0,61.0,31569.0,Small,GREATER DUWAMISH,Warehouse,26.27225,True,False,3064039.5,125.59,12.0
1.0,1.0,67.0,22509.0,Small,GREATER DUWAMISH,Warehouse,100.00011,False,False,177812.7969,1.24,57.0
1.0,1.0,67.0,39984.0,Small,GREATER DUWAMISH,Warehouse,40.74914,True,False,1073156.375,36.82,75.0
2.0,1.0,67.0,28800.0,Small,GREATER DUWAMISH,Warehouse,59.33224,True,False,1143826.625,29.44,
2.0,1.0,105.0,28309.0,Small,MAGNOLIA / QUEEN ANNE,Warehouse,55.42088,True,False,430308.9063,11.85,
2.0,1.0,55.0,29498.0,Small,MAGNOLIA / QUEEN ANNE,Warehouse,86.32977,True,False,3768900.5,50.05,
1.0,1.0,85.0,23050.0,Small,LAKE UNION,Warehouse,100.00007,False,False,466672.6875,3.25,27.0
1.0,1.0,59.0,25000.0,Small,GREATER DUWAMISH,Warehouse,43.31704,True,False,1989103.875,65.89,
1.0,1.0,63.0,25000.0,Small,GREATER DUWAMISH,Warehouse,50.08036,True,False,287132.5,8.61,
3.0,1.0,29.0,66610.0,Medium,DELRIDGE,Warehouse,51.44064,True,False,640377.0,18.81,
2.0,1.0,82.0,22324.0,Small,GREATER DUWAMISH,Warehouse,32.92791,True,False,588856.125,22.33,53.0
1.0,1.0,51.0,29400.0,Small,NORTHWEST,Warehouse,99.99978,False,False,227509.5,1.59,69.0
2.0,1.0,44.0,78716.0,Medium,LAKE UNION,Warehouse,89.69261,True,False,4103800.75,48.13,38.0
4.0,1.0,117.0,43484.0,Small,DOWNTOWN,Warehouse,100.00002,False,False,1567040.75,10.92,18.0
1.0,1.0,85.0,40028.0,Small,LAKE UNION,Warehouse,99.55262,True,False,942415.1875,6.76,80.0
1.0,1.0,63.0,44476.0,Small,GREATER DUWAMISH,Warehouse,68.05716,True,False,1368120.5,29.7,33.0
1.0,1.0,47.0,21040.0,Small,GREATER DUWAMISH,Warehouse,45.06339,True,False,592088.125,19.14,43.0
2.0,1.0,72.0,28032.0,Small,GREATER DUWAMISH,Warehouse,38.64579,True,False,1321065.0,46.61,52.0
1.0,1.0,49.0,25620.0,Small,GREATER DUWAMISH,Warehouse,34.51584,True,False,550324.1875,20.46,82.0
3.0,1.0,31.0,33238.0,Small,DOWNTOWN,Warehouse,100.0,False,False,1632472.0,11.38,14.0
3.0,1.0,102.0,23040.0,Small,MAGNOLIA / QUEEN ANNE,Warehouse,100.0,False,False,421430.0,2.94,
1.0,1.0,46.0,24024.0,Small,GREATER DUWAMISH,Warehouse,99.99984,False,False,375773.5938,2.62,
1.0,1.0,70.0,42420.0,Small,GREATER DUWAMISH,Warehouse,49.13068,True,False,965425.1875,29.39,34.0
1.0,1.0,44.0,36982.0,Small,GREATER DUWAMISH,Warehouse,75.34386,True,False,374753.8125,6.88,
2.0,1.0,59.0,23400.0,Small,GREATER DUWAMISH,Warehouse,100.00002,False,False,439266.9063,3.06,
1.0,1.0,51.0,23232.0,Small,GREATER DUWAMISH,Warehouse,100.0,False,False,127374.0,0.89,
1.0,1.0,49.0,35046.0,Small,GREATER DUWAMISH,Warehouse,79.12992,True,False,1063269.125,17.65,100.0
1.0,1.0,62.0,25577.0,Small,GREATER DUWAMISH,Warehouse,80.78582,True,False,895784.6875,14.19,
1.0,1.0,49.0,43380.0,Small,GREATER DUWAMISH,Warehouse,100.0,False,False,405062.0,2.82,89.0
2.0,1.0,103.0,23040.0,Small,EAST,Warehouse,91.38547,True,False,79711.79688,0.87,99.0
2.0,1.0,65.0,61880.0,Medium,EAST,Warehouse,100.00008,False,False,595936.5,4.15,66.0
2.0,1.0,56.0,22058.0,Small,GREATER DUWAMISH,Warehouse,42.65643,True,False,1987334.75,66.43,1.0
1.0,1.0,53.0,22890.0,Small,GREATER DUWAMISH,Warehouse,89.16855,True,False,10005787.0,119.76,
1.0,1.0,52.0,28320.0,Small,GREATER DUWAMISH,Warehouse,80.34243,True,False,4236396.5,67.96,1.0
1.0,1.0,58.0,30800.0,Small,GREATER DUWAMISH,Warehouse,100.0,False,False,485971.0,3.39,65.0
1.0,1.0,101.0,37400.0,Small,GREATER DUWAMISH,Warehouse,96.81314,True,False,924192.6875,7.8,73.0
4.0,1.0,119.0,72859.0,Medium,GREATER DUWAMISH,Warehouse,97.13219,True,False,1498457.875,12.43,55.0
2.0,1.0,35.0,45700.0,Small,SOUTHEAST,Warehouse,93.35577,True,False,1544193.75,15.5,99.0
4.0,1.0,9.0,101580.0,Medium,SOUTHEAST,Warehouse,92.27474,True,False,940844.6875,9.91,
1.0,1.0,68.0,52085.0,Medium,GREATER DUWAMISH,Warehouse,20.32258,True,False,3605855.5,157.7,37.0
5.0,1.0,101.0,217603.0,Large,SOUTHWEST,Health,27.63309,True,False,42792072.0,1727.11,54.0
2.0,1.0,53.0,93397.0,Medium,NORTHWEST,Health,34.62567,True,False,16402563.0,609.1,1.0
3.0,0.0,58.0,179014.0,Medium,EAST,Health,59.19676,True,False,16701055.0,430.84,48.0
5.0,4.0,69.0,285333.0,Large,BALLARD,Health,51.75037,True,False,68090728.0,1990.5,14.0
5.0,6.0,33.0,597519.0,Large,CENTRAL,Health,40.96617,True,False,143423024.0,4906.33,34.0
5.0,1.0,24.0,102796.0,Medium,DOWNTOWN,Health,73.51348,True,False,10105379.0,193.94,
5.0,1.0,96.0,190000.0,Medium,MAGNOLIA / QUEEN ANNE,Health,65.24351,True,False,28731502.0,661.04,1.0
3.0,1.0,78.0,266000.0,Large,EAST,Health,85.5604,True,True,13911761.0,201.15,65.0
14.0,1.0,31.0,690158.0,Large,EAST,Health,100.0,False,False,21156670.0,147.49,58.0
4.0,1.0,35.0,196749.0,Medium,NORTHEAST,Health,61.06692,True,False,19165116.0,477.87,5.0
4.0,1.0,29.0,191276.0,Medium,NORTHEAST,Health,95.04244,True,False,8422861.0,77.99,21.0
7.0,1.0,23.0,351530.0,Large,LAKE UNION,Health,62.70693,True,False,42709624.0,1032.63,23.0
3.0,1.0,18.0,63909.0,Medium,NORTHWEST,Health,99.99999,False,False,4765753.5,33.22,
3.0,1.0,62.0,133298.0,Medium,NORTHWEST,Health,74.16525,True,False,15640994.0,295.48,21.0
5.0,1.0,15.0,129093.0,Medium,LAKE UNION,Health,61.30442,True,False,19248732.0,477.85,6.0
8.0,1.0,19.0,225982.0,Large,EAST,Health,61.98722,False,True,20560622.0,692.12,53.0
10.0,1.0,38.0,422503.0,Large,EAST,Health,94.23838,False,True,17254810.0,190.1,46.0
7.0,1.0,36.0,94500.0,Medium,CENTRAL,Health,99.99998,False,False,5792926.0,40.38,68.0
9.0,1.0,15.0,302902.0,Large,EAST,Health,95.96201,True,False,14751117.0,130.32,58.0
,1.0,50.0,319911.0,Large,EAST,Health,76.14747,False,True,15067340.0,357.39,50.0
,1.0,98.0,363934.0,Large,DOWNTOWN,Health,72.394,True,True,22104512.0,582.28,68.0
5.0,1.0,35.0,188339.0,Medium,EAST,Health,92.37419,True,False,8523594.0,89.41,15.0
5.0,1.0,20.0,275130.0,Large,EAST,Health,99.99999,False,False,9941308.0,69.3,70.0
5.0,1.0,33.0,289419.0,Large,EAST,Health,92.38231,True,False,12731388.0,133.5,59.0
6.0,1.0,113.0,320946.0,Large,CENTRAL,Health,98.95481,True,False,25471308.0,189.85,57.0
4.0,1.0,71.0,26670.0,Small,DOWNTOWN,Health,99.99785,True,False,1553208.375,10.83,51.0
6.0,1.0,17.0,62334.0,Medium,EAST,Health,44.68776,True,False,1076733.25,34.98,100.0
3.0,1.0,42.0,78374.0,Medium,SOUTHEAST,Health,99.99998,False,False,3321035.75,23.15,98.0
2.0,1.0,33.0,39000.0,Small,CENTRAL,Health,86.9965,True,False,2615247.75,33.92,25.0
2.0,1.0,57.0,34636.0,Small,BALLARD,Health,29.31482,True,False,12148720.0,480.9,3.0
2.0,1.0,57.0,48882.0,Medium,SOUTHEAST,Health,39.93042,True,False,6782435.0,235.26,51.0
2.0,1.0,53.0,46539.0,Small,MAGNOLIA / QUEEN ANNE,Health,42.71361,True,False,5400049.5,180.38,73.0
2.0,1.0,61.0,30855.0,Small,EAST,Health,52.18579,True,False,2946756.25,85.55,2.0
3.0,0.0,60.0,39115.0,Small,EAST,Health,80.26968,True,False,3735308.5,60.04,42.0
14.0,1.0,17.0,724148.0,Large,LAKE UNION,Health,62.7519,True,False,37797084.0,913.07,8.0
2.0,1.0,69.0,51298.0,Medium,NORTHWEST,Health,37.03613,True,False,5655578.0,203.73,85.0
2.0,1.0,43.0,26930.0,Small,NORTH,Health,100.0,False,False,1002995.0,6.99,64.0
2.0,1.0,55.0,38745.0,Small,NORTH,Health,77.89906,True,False,2890379.0,49.62,76.0
3.0,1.0,56.0,38378.0,Small,NORTHEAST,Health,44.33749,True,False,1645605.125,53.73,86.0
5.0,1.0,25.0,43661.0,Small,NORTH,Health,69.64943,True,False,3936421.5,82.57,4.0
3.0,1.0,35.0,28841.0,Small,NORTH,Health,65.46904,True,False,1459199.75,33.42,55.0
2.0,1.0,44.0,34759.0,Small,NORTHWEST,Health,99.99998,False,False,1633105.375,11.39,81.0
1.0,,57.0,415632.0,Large,NORTHWEST,Health,43.31429,True,False,98960776.0,3278.11,85.0
3.0,1.0,59.0,591981.0,Large,EAST,Health,46.75228,True,False,102673696.0,3238.24,60.0
4.0,1.0,78.0,274568.0,Large,EAST,Health,47.46958,False,True,25311526.0,1110.07,52.0
3.0,1.0,39.0,40304.0,Small,SOUTHWEST,Health,99.99997,False,False,1961581.5,13.67,5.0
2.0,1.0,37.0,28385.0,Small,NORTH,Health,99.99996,False,False,2654316.0,18.5,1.0
4.0,1.0,39.0,45264.0,Small,NORTHEAST,Health,99.99999,False,False,1849331.25,12.89,4.0
4.0,2.0,36.0,36932.0,Small,NORTHEAST,Health,99.99997,False,False,2824096.75,19.69,
2.0,1.0,33.0,38352.0,Small,SOUTHEAST,Health,99.99996,False,False,2108861.75,14.7,36.0
1.0,1.0,53.0,43615.0,Small,DELRIDGE,Health,41.56083,True,False,3133849.5,106.35,89.0
6.0,1.0,14.0,244500.0,Large,NORTH,Health,57.52106,True,False,11019641.0,292.8,100.0
2.0,1.0,53.0,23595.0,Small,NORTHEAST,Health,97.79687,True,False,817409.625,6.53,72.0
6.0,1.0,54.0,95117.0,Medium,EAST,Health,59.8017,True,False,7202141.5,183.79,1.0
3.0,0.0,62.0,54863.0,Medium,SOUTHWEST,Health,99.99997,False,False,2037720.625,14.21,100.0
16.0,1.0,60.0,153312.0,Medium,EAST,Health,31.83356,True,False,20628680.0,792.6,51.0
1.0,1.0,56.0,141297.0,Medium,SOUTHEAST,Health,34.99852,True,False,19423344.0,717.93,76.0
2.0,1.0,62.0,55974.0,Medium,NORTHWEST,Health,43.32075,True,False,6135173.0,203.21,98.0
1.0,1.0,69.0,22583.0,Small,NORTH,Health,37.53513,True,False,1981360.0,70.92,95.0
2.0,1.0,13.0,25880.0,Small,SOUTHEAST,Health,93.00063,True,False,1941728.75,19.81,8.0
2.0,1.0,36.0,74840.0,Medium,CENTRAL,Health,49.71934,True,False,8268496.5,249.46,48.0
,1.0,63.0,30287.0,Small,NORTHEAST,Health,82.77746,True,False,2193115.0,32.72,32.0
8.0,1.0,10.0,330000.0,Large,NORTHEAST,Health,47.95874,True,False,57764408.0,1789.69,58.0
6.0,1.0,10.0,79805.0,Medium,CENTRAL,Health,61.92351,True,False,7531325.0,184.81,25.0
8.0,1.0,103.0,374466.0,Large,EAST,Health,54.93303,False,True,163945984.0,6330.91,74.0
3.0,1.0,34.0,197395.0,Large,DOWNTOWN,Health,68.96947,True,False,2737534.5,58.28,
2.0,1.0,94.0,58320.0,Medium,LAKE UNION,Retail Store,34.46568,True,False,1049748.625,39.06,96.0
4.0,1.0,58.0,124342.0,Medium,NORTH,Retail Store,98.71826,True,False,8765978.0,66.3,76.0
1.0,1.0,57.0,64984.0,Medium,DELRIDGE,Retail Store,88.7712,True,False,2944296.25,35.78,72.0
1.0,1.0,58.0,67745.0,Medium,DELRIDGE,Retail Store,28.42945,True,False,9230223.0,369.14,37.0
2.0,1.0,45.0,89200.0,Medium,NORTHEAST,Retail Store,85.10026,True,False,6461937.0,89.47,83.0
1.0,1.0,67.0,60880.0,Medium,NORTHWEST,Retail Store,56.84367,True,False,14293972.0,384.27,54.0
2.0,1.0,43.0,291940.0,Large,SOUTHEAST,Retail Store,84.9876,True,False,11688601.0,162.45,80.0
4.0,1.0,109.0,79957.0,Medium,DOWNTOWN,Retail Store,99.99998,False,False,5252131.0,36.61,25.0
,1.0,94.0,,Medium,DOWNTOWN,Retail Store,83.41682,True,True,17666646.0,328.83,
1.0,1.0,18.0,158415.0,Medium,GREATER DUWAMISH,Retail Store,71.12324,True,False,22394416.0,454.49,25.0
1.0,1.0,24.0,164437.0,Medium,BALLARD,Retail Store,76.66795,True,False,18390344.0,326.18,62.0
2.0,1.0,28.0,308965.0,Large,NORTH,Retail Store,73.59597,True,False,14512786.0,277.98,78.0
1.0,1.0,15.0,63225.0,Medium,GREATER DUWAMISH,Retail Store,99.99999,False,False,6522551.5,45.47,100.0
1.0,1.0,26.0,131387.0,Medium,NORTHWEST,Retail Store,87.82016,True,False,8773058.0,110.46,72.0
1.0,,39.0,144776.0,Medium,NORTHWEST,Retail Store,76.78214,True,False,13424079.0,237.39,56.0
1.0,1.0,26.0,50083.0,Medium,NORTHWEST,Retail Store,75.35345,True,False,8663691.0,158.92,78.0
1.0,1.0,57.0,50200.0,Medium,GREATER DUWAMISH,Retail Store,48.44677,True,False,1047461.0,32.22,
2.0,1.0,36.0,69492.0,Medium,NORTHEAST,Retail Store,100.00006,False,False,318962.8125,2.22,100.0
1.0,1.0,20.0,58184.0,Medium,NORTHWEST,Retail Store,54.06932,True,False,14715262.0,414.43,41.0
1.0,1.0,43.0,58480.0,Medium,NORTH,Retail Store,61.67397,True,False,11054535.0,272.54,37.0
4.0,1.0,27.0,264008.0,Large,LAKE UNION,Retail Store,73.53714,True,False,9937707.0,190.61,42.0
2.0,1.0,73.0,302812.0,Large,NORTH,Retail Store,76.67569,True,False,7290824.5,129.29,97.0
2.0,1.0,58.0,168619.0,Medium,NORTH,Retail Store,84.52644,True,False,6455828.5,91.1,78.0
1.0,1.0,21.0,61053.0,Medium,SOUTHEAST,Retail Store,64.52828,True,False,13133225.0,306.5,32.0
1.0,1.0,30.0,107930.0,Medium,GREATER DUWAMISH,Retail Store,84.96999,True,False,7221482.5,100.42,57.0
1.0,1.0,50.0,56572.0,Medium,GREATER DUWAMISH,Retail Store,54.58077,True,False,2409429.0,67.29,66.0
1.0,,18.0,94713.0,Medium,DELRIDGE,Retail Store,77.20951,True,False,5417598.0,94.74,79.0
1.0,1.0,45.0,50660.0,Medium,MAGNOLIA / QUEEN ANNE,Retail Store,65.67657,True,False,2661488.0,60.7,51.0
6.0,1.0,113.0,86204.0,Medium,DOWNTOWN,Retail Store,68.96842,True,False,3241917.0,69.02,89.0
1.0,1.0,53.0,141890.0,Medium,NORTHWEST,Retail Store,77.38549,True,False,16865978.0,293.56,91.0
4.0,1.0,94.0,78920.0,Medium,DOWNTOWN,Retail Store,86.43587,True,False,8303666.5,109.85,80.0
3.0,1.0,83.0,83118.0,Medium,DOWNTOWN,Retail Store,90.43353,True,False,2443141.5,27.82,59.0
3.0,1.0,99.0,77555.0,Medium,DOWNTOWN,Retail Store,99.99803,True,False,7802205.5,54.4,39.0
1.0,1.0,31.0,102500.0,Medium,DELRIDGE,Retail Store,68.0705,True,False,7305474.0,158.55,81.0
1.0,1.0,60.0,50785.0,Medium,GREATER DUWAMISH,Retail Store,58.17072,True,False,7439009.0,195.43,57.0
2.0,1.0,67.0,93803.0,Medium,NORTHEAST,Retail Store,71.22726,True,False,5453438.5,110.41,
1.0,1.0,28.0,101830.0,Medium,NORTHWEST,Retail Store,55.40336,True,False,10713006.0,295.12,60.0
1.0,1.0,65.0,74178.0,Medium,GREATER DUWAMISH,Retail Store,61.01839,True,False,5402181.0,134.82,
3.0,1.0,27.0,119190.0,Medium,EAST,Retail Store,57.68681,True,False,10077532.0,267.0,71.0
2.0,1.0,106.0,147545.0,Medium,DOWNTOWN,Retail Store,60.90272,True,False,6787070.0,169.75,69.0
1.0,1.0,55.0,48139.0,Medium,NORTHWEST,Retail Store,54.51374,True,False,859236.625,24.02,98.0
1.0,1.0,27.0,25735.0,Small,NORTHEAST,Retail Store,81.55457,True,False,1169394.875,18.1,82.0
2.0,1.0,67.0,25862.0,Small,NORTHEAST,Retail Store,45.51777,True,False,4801472.0,154.17,20.0
2.0,1.0,20.0,49965.0,Medium,NORTHEAST,Retail Store,96.15026,True,False,3377209.75,29.54,82.0
2.0,1.0,117.0,46800.0,Small,DOWNTOWN,Retail Store,99.99996,False,False,1245187.5,8.68,86.0
2.0,1.0,92.0,26270.0,Small,DOWNTOWN,Retail Store,68.19135,True,False,1560461.75,33.78,32.0
